id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,rate_unemployment_normalized,percent_college_normalized,percent_lunch_normalized,income_poverty_ratio_estimate,income_poverty_se
120039001478,0.275013376136972,0.342292490118577,0.526946107784431,21844.0,16.7826617826618,0.788436268068331,2016-2017,FL,33147,Regular School,High,No,3.156002187641193,-1.3989849396400285,1.613391660138009,157,22
120039002735,0.0970289582549831,0.612211221122112,0.896114864864865,85893.0,18.8583638583639,0.636363636363636,2016-2017,FL,33185,Regular School,High,No,0.010125464125288537,0.23773655428081894,0.9641635644554715,311,71
120039002736,0.126105165193113,0.575034419458467,0.45703125,37350.0,23.1074481074481,0.293333333333333,2016-2017,FL,33137,Regular School,High,No,0.5240477709389275,0.012305476815790403,-0.5003005399747783,395,139
120039002810,0.1014332421549076,0.339457567804024,0.6244018522439714,36040.21714071457,22.6190476190476,0.241666666666667,2016-2017,FL,33132,Regular School,High,No,0.08797123494841178,-1.4161752186124204,-0.7208757429830419,288,105
120039002988,0.153326578858494,0.407732293697206,0.624372759856631,34725.0,19.4200244200244,0.536960378474276,2016-2017,FL,33018,Regular School,High,No,1.0051865843821333,-1.002173897009209,0.5397914266110462,220,65
120039003052,0.146669559557388,0.526717557251908,0.614135625596944,56169.0,22.5457875457875,0.31929389903995,2016-2017,FL,33157,Regular School,High,No,0.887523688289561,-0.2806762165934425,-0.3894697583435561,309,153
120039003345,0.0712240515390122,0.528535078153399,0.580838323353293,61118.0,21.3980463980464,0.47821270310192,2016-2017,FL,33179,Regular School,High,No,-0.4459765719759682,-0.26965521218200134,0.28898599909773326,255,107
120039003562,0.345628415300546,0.297010607521697,0.235294117647059,16328.0,14.8046398046398,0.894854586129754,2016-2017,FL,33136,Regular School,High,No,4.404123852887999,-1.6735632553277353,2.0677124751740728,152,103
120039003699,0.0382674516400336,0.852833941000994,0.719903206291591,62158.0,20.2258852258852,0.40431654676259,2016-2017,FL,33172,Regular School,High,Yes,-1.0284848709730514,1.6968141665948135,-0.026491285148943687,394,147
120039003838,0.198321417469692,0.380607411535247,0.500954198473282,29637.0,20.3724053724054,0.605919907138712,2016-2017,FL,33016,Regular School,High,Yes,1.8004708971873975,-1.1666525809800778,0.8341932724403173,154,30
120039003973,0.0464625131995776,0.91340782122905,0.965909090909091,64236.0,19.2979242979243,0.28023598820059,2016-2017,FL,33133,Regular School,High,Yes,-0.883637059491919,2.0641194342612796,-0.5562156927784709,524,148
120039003975,0.159880089932551,0.557308970099668,0.488250652741514,44224.0,17.0757020757021,0.64756446991404,2016-2017,FL,33032,Regular School,High,Yes,1.1210199713185636,-0.09517733420324909,1.0119821347956426,292,58
120039003977,0.0429042904290429,0.314133591481123,0.797788309636651,25616.0,19.8107448107448,0.522388059701492,2016-2017,FL,33135,Regular School,High,Yes,-0.9465286896925542,-1.5697336478667865,0.4775793200637946,183,39
120039004077,0.116410256410256,0.517149220489978,0.9254327563249,48171.0,19.981684981685,0.483467170524327,2016-2017,FL,33185,Regular School,High,No,0.35269014177376207,-0.33869628204462,0.311418358163496,341,61
120039004078,0.134422110552764,0.389681668496158,0.517647058823529,37760.0,19.3223443223443,0.591111111111111,2016-2017,FL,33177,Regular School,High,No,0.6710498800506793,-1.111628495196682,0.7709715977932959,196,64
120039004339,0.0648957632817754,0.697404580152672,0.674975074775673,55098.0,20.4945054945055,0.604635310156783,2016-2017,FL,33014,Regular School,High,No,-0.5578291429203535,0.7543283496935173,0.8287090742453597,272,104
120039004340,0.0790645879732739,0.756371049949032,0.792146242383209,62765.0,18.3699633699634,0.567686967497633,2016-2017,FL,33196,Regular School,High,No,-0.3073949963417663,1.1118866717021996,0.6709693029641792,245,51
120039004726,0.0,0.749049429657795,0.855072463768116,48250.0,20.6654456654457,0.343824511206485,2016-2017,FL,33178,Regular School,High,No,-1.7048625382724005,1.0674901481395656,-0.2847437307587075,249,46
120039005493,0.0382674516400336,0.852833941000994,0.719903206291591,62158.0,20.982905982906,0.321212121212121,2016-2017,FL,33172,Regular School,High,Yes,-1.0284848709730514,1.6968141665948135,-0.3812804890846868,394,147
120039005861,0.14185544768069,0.301009214567793,0.449640287769784,25490.0,19.7619047619048,0.794063079777365,2016-2017,FL,33012,Regular School,High,No,0.8024342030552568,-1.6493166753525095,1.637413630493031,169,25
120039006229,0.124028387968908,0.389159561510353,0.602141680395387,43882.0,18.1746031746032,0.701822916666667,2016-2017,FL,33018,Regular School,High,No,0.4873407085606564,-1.1147944248919504,1.2436221588093308,241,47
120039007077,0.067749740753543,0.612367021276596,0.830533235938641,78531.0,19.004884004884,0.540967423494571,2016-2017,FL,33015,Regular School,High,Yes,-0.5073850568328546,0.23868128850008602,0.5568982931042366,396,73
120039007242,0.0710172744721689,0.251789027299231,0.319845857418112,16258.0,19.4688644688645,0.847025495750708,2016-2017,FL,33130,Regular School,High,Yes,-0.44963135911565216,-1.9477759120929548,1.8635206431729348,96,34
120039007453,0.130565583634176,0.617010036978341,0.689300411522634,50703.0,18.1257631257631,0.511961722488038,2016-2017,FL,33185,Regular School,High,Yes,0.6028857204508056,0.26683540573161096,0.43306722753172466,243,42
120039007456,0.0542828685258964,0.610659072416599,0.815094339622642,65854.0,24.3772893772894,0.312775330396476,2016-2017,FL,33183,Regular School,High,Yes,-0.7454121851829668,0.22832470228140622,-0.41729881515370315,246,60
120039007496,0.301027900146843,0.404627539503386,0.130272952853598,14000.0,20.6166056166056,0.650704225352113,2016-2017,FL,33128,Regular School,High,No,3.615809211929471,-1.0210003708277284,1.0253863707920798,131,83
120039007634,0.111075234097514,0.744667697063369,0.639722863741339,43660.0,22.5946275946276,0.274596998332407,2016-2017,FL,33173,Regular School,High,No,0.258393558326659,1.0409203880816145,-0.5802896540998131,283,56
120039007635,0.185109637939827,0.596978557504873,0.37888198757764,25060.0,19.3223443223443,0.518835616438356,2016-2017,FL,33160,Regular School,High,No,1.5669525353340357,0.14536938932228713,0.4624132382455703,292,209
120039007923,0.0975536992840095,0.285309278350515,0.642982456140351,28661.0,18.1501831501831,0.54140127388535,2016-2017,FL,33030,Regular School,High,No,0.01940026811505392,-1.7445172676362244,0.5587504860981968,126,37
120042000620,0.13054435483871,0.340734028092433,0.411570247933884,37471.0,19.3956043956044,0.697127937336815,2016-2017,FL,34266,Regular School,High,No,0.6025105012360028,-1.4084350740792568,1.2235783648970397,150,60
120048000648,0.0591979630808402,0.834215167548501,0.740437158469945,45172.0,17.7106227106227,0.528219178082192,2016-2017,FL,32205,Regular School,High,No,-0.6585378298979463,1.583914455682424,0.5024735159461454,289,74
120048000649,0.236645605973578,0.34901222953904,0.141382049245433,20212.0,15.976800976801,0.69472182596291,2016-2017,FL,32206,Regular School,High,No,2.4778513892367022,-1.3582380751963194,1.2133062002887893,177,99
120048000671,0.153146853146853,0.327303561334087,0.0679824561403509,26369.0,23.5225885225885,0.192666666666667,2016-2017,FL,32254,Regular School,High,No,1.0020099302705157,-1.4898741558912059,-0.93006641938443,129,18
120048000681,0.132258064516129,0.452452025586354,0.575256107171001,42854.0,17.7106227106227,0.530744336569579,2016-2017,FL,32211,Regular School,High,No,0.6328003403646785,-0.7310043264009819,0.513253916190986,227,80
120048000685,0.104052287581699,0.512146255947909,0.395441030723489,33693.0,16.4652014652015,0.586054233536248,2016-2017,FL,32207,Regular School,High,No,0.13426289431960908,-0.3690330414421034,0.749382788806263,169,38
120048000691,0.181720430107527,0.391902215431627,0.100719424460432,25517.0,16.0989010989011,0.539629005059022,2016-2017,FL,32208,Regular School,High,No,1.5070482461964343,-1.0981636390007827,0.5511843204952449,161,62
120048000706,0.185680566483084,0.398521505376344,0.180722891566265,19228.0,26.4529914529915,0.0941408821593153,2016-2017,FL,32209,Regular School,High,No,1.5770437041925025,-1.0580258757313246,-1.3506924500797426,95,36
120048000714,0.151376146788991,0.38689407540395,0.195652173913043,27548.0,15.3174603174603,0.632790028763183,2016-2017,FL,32209,Regular School,High,No,0.9707126741305252,-1.1285317812834204,0.9489071279017591,138,53
120048000748,0.0334745762711864,0.842681258549932,0.9312,68026.0,21.6666666666667,0.249885373681797,2016-2017,FL,32266,Regular School,High,No,-1.113199000676059,1.6352507710986024,-0.6857884597250852,433,126
120048000749,0.104638009049774,0.503605422555524,0.526007802340702,26196.0,17.1489621489621,0.589424572317263,2016-2017,FL,32217,Regular School,High,No,0.14461552830188504,-0.4208225765267595,0.7637714306287602,167,51
120048000759,0.10305541170378,0.680165894120517,0.720038816108685,55728.0,20.4700854700855,0.345533915379449,2016-2017,FL,32246,Regular School,High,No,0.11664310120570187,0.6497971530222801,-0.27744594677532597,214,47
120048000762,0.193154761904762,0.48961038961039,0.344390607528886,43768.0,15.7326007326007,0.482317531978932,2016-2017,FL,32244,Regular School,High,No,1.7091501980298223,-0.505685050295322,0.3065103241853679,167,54
120048000767,0.175616835994194,0.464956195244055,0.165853658536585,30587.0,18.6385836385836,0.540675844806007,2016-2017,FL,32210,Regular School,High,No,1.3991671469439473,-0.6551820847718002,0.5556534861025033,226,78
120048000772,0.193154761904762,0.48961038961039,0.344390607528886,43768.0,17.3443223443223,0.448901623686724,2016-2017,FL,32210,Regular School,High,No,1.7091501980298223,-0.505685050295322,0.16385121279325046,199,51
120048000773,0.185680566483084,0.398521505376344,0.180722891566265,19228.0,14.8778998778999,0.609576427255985,2016-2017,FL,32209,Regular School,High,No,1.5770437041925025,-1.0580258757313246,0.8498036789016974,111,77
120048002469,0.168355416991426,0.485194324491055,0.447166921898928,28571.0,22.1062271062271,0.126436781609195,2016-2017,FL,32207,Regular School,High,No,1.2708214788661376,-0.5324629944287178,-1.21281487761216,225,130
120048002744,0.082874251497006,0.825536480686695,0.869796279893711,97904.0,21.3003663003663,0.184555984555985,2016-2017,FL,32258,Regular School,High,No,-0.24005914780876283,1.5312890107089878,-0.9646925229928017,372,40
120048002745,0.120553780617678,0.571403477955384,0.782128197031891,54417.0,17.7106227106227,0.402159827213823,2016-2017,FL,32218,Regular School,High,No,0.4259269819003867,-0.009711668786406885,-0.03569874680638586,302,42
120048007629,0.0507179249652617,0.881329466874861,0.716927453769559,50886.0,20.3724053724054,0.218030377266046,2016-2017,FL,32256,Regular School,High,No,-0.808422605429331,1.8696041004572583,-0.8217837300715086,327,162
120051000794,0.0818014705882353,0.555717407137655,0.339556592765461,28712.0,18.6630036630037,0.506590257879656,2016-2017,FL,32506,Regular School,High,No,-0.25902056325453326,-0.10482818466171813,0.4101353843747135,155,31
120051000805,0.0859375,0.83420365535248,0.726643598615917,48417.0,25.7448107448107,0.551677852348993,2016-2017,FL,32501,Regular School,High,No,-0.18591619373115797,1.5838446485275084,0.602623228953328,191,129
120051000812,0.111836734693878,0.726909090909091,0.614107883817427,54590.0,22.6678876678877,0.308425275827482,2016-2017,FL,32533,Regular School,High,No,0.27185309051241113,0.9332365223242534,-0.4358700571469847,350,21
120051000837,0.105581708137189,0.719308700834327,0.721966205837174,66625.0,19.2246642246642,0.599415204678363,2016-2017,FL,32526,Regular School,High,No,0.16129542100502323,0.8871496066393024,0.8064234131041909,277,25
120051002169,0.0920608108108108,0.600817438692098,0.331288343558282,35275.0,22.5213675213675,0.438095238095238,2016-2017,FL,32504,Regular School,High,No,-0.07768660161396888,0.16864743056225284,0.11771661868432859,208,38
120051003703,0.105581708137189,0.719308700834327,0.721966205837174,66625.0,20.8852258852259,0.30667701863354,2016-2017,FL,32526,Regular School,High,No,0.16129542100502323,0.8871496066393024,-0.44333371234952185,277,28
120054000842,0.139838129496403,0.525787006028131,0.574052812858783,38319.0,19.8840048840049,0.50188679245283,2016-2017,FL,32164,Regular School,High,No,0.7667780799215922,-0.2863188527435447,0.3900553616386263,220,71
120054005533,0.0756802721088435,0.634723086496577,0.685294117647059,60167.0,21.0561660561661,0.406579764121664,2016-2017,FL,32137,Regular School,High,No,-0.36721281988852406,0.37424302713526064,-0.016829163308371028,206,101
120060004082,0.040520984081042,0.571977787270397,0.464962121212121,50250.0,15.1221001221001,0.447904191616766,2016-2017,FL,32333,Regular School,High,No,-0.9886536580150899,-0.00622919687144948,0.15959297831612898,283,103
120072000872,0.166412988330797,0.325062034739454,0.431519699812383,35773.0,15.4151404151404,0.36,2016-2017,FL,32052,Regular School,High,No,1.236489028962492,-1.5034662276343964,-0.21568737480282024,234,131
120075000877,0.111581920903955,0.227848101265823,0.658068783068783,33143.0,17.4664224664225,0.617199391171994,2016-2017,FL,33873,Regular School,High,No,0.26734925371541035,-2.0929478609886942,0.882347617223601,334,122
120078000888,0.213130659767141,0.437960339943343,0.479245283018868,39688.0,17.0757020757021,0.666019417475728,2016-2017,FL,33935,Regular School,High,No,2.062224432642067,-0.8188783812576997,1.09076995037486,164,23
120078002663,0.0765620416544441,0.411214953271028,0.705756013745705,53138.0,17.7350427350427,0.686206896551724,2016-2017,FL,33440,Regular School,High,No,-0.35162753258068036,-0.9810558969382575,1.1769542851247878,184,70
120081000896,0.195729537366548,0.477684489615555,0.476883561643836,35543.0,21.4468864468864,0.422113622480147,2016-2017,FL,34609,Regular School,High,No,1.754659385237902,-0.5780008054240068,0.049487945612739406,208,43
120081002604,0.0671834625322997,0.614336492890995,0.689059500959693,33239.0,19.7863247863248,0.530716723549488,2016-2017,FL,34613,Regular School,High,No,-0.5173940311938823,0.2506236850539272,0.513136030755265,183,65
120081004083,0.132510729613734,0.504364326375712,0.716636197440585,56182.0,19.9084249084249,0.398148148148148,2016-2017,FL,34604,Regular School,High,No,0.6372661989991543,-0.4162207684577071,-0.0528253969544235,287,97
120081006808,0.145303326810176,0.557763061074319,0.844166014095536,49339.0,20.6898656898657,0.533239038189533,2016-2017,FL,34614,Regular School,High,No,0.8633755080752166,-0.09242383704636896,0.5239042900542068,300,73
120084000905,0.190757128810226,0.413383364602877,0.470941883767535,22204.0,20.6410256410256,0.50516717325228,2016-2017,FL,33870,Regular School,High,No,1.6667720042902259,-0.9679071783543209,0.40405995507313813,104,24
120084000906,0.220988900100908,0.292581848321591,0.343027098479841,28787.0,18.8827838827839,0.628541448058762,2016-2017,FL,33825,Regular School,High,No,2.2011189249126355,-1.7004181732775319,0.9307690978751526,134,29
120084000907,0.0774907749077491,0.475134408602151,0.644,32711.0,21.3003663003663,0.542635658914729,2016-2017,FL,33852,Regular School,High,No,-0.3352121611751644,-0.5934638760688635,0.5640203195519834,178,65
120087000918,0.067494963062458,0.572823901177822,0.727598566308244,57019.0,19.1758241758242,0.478734439834025,2016-2017,FL,33510,Regular School,High,No,-0.5118882555824599,-0.0010985680579580844,0.2912133962383966,266,107
120087000930,0.145893719806763,0.306015037593985,0.763066202090592,30043.0,18.6874236874237,0.664079822616408,2016-2017,FL,33612,Regular School,High,No,0.8738107113800436,-1.6189625828029817,1.082489436893925,161,26
120087000945,0.0635930047694754,0.667723835081727,0.638664323374341,61186.0,18.5164835164835,0.452496685815289,2016-2017,FL,33534,Regular School,High,No,-0.580855415270353,0.5743515350701377,0.17919924296426132,295,30
120087000960,0.0338491295938104,0.677113010446344,0.571895424836601,52647.0,21.4468864468864,0.577765900587921,2016-2017,FL,33603,Regular School,High,No,-1.1065787662005915,0.631285209411025,0.7139982586899276,216,65
120087000965,0.140202702702703,0.532126696832579,0.342995169082126,43207.0,23.009768009768,0.539430449069003,2016-2017,FL,33610,Regular School,High,No,0.7732219157211796,-0.24787651061384477,0.5503366457634973,102,63
120087000972,0.0799283154121864,0.427485750474984,0.635481635481635,38314.0,16.7094017094017,0.742982938910292,2016-2017,FL,33614,Regular School,High,No,-0.29212860348630615,-0.8823937425633794,1.4193424219489248,176,33
120087000999,0.0372612948299953,0.91683569979716,0.873345935727788,104888.0,23.009768009768,0.162521440823328,2016-2017,FL,33629,Regular School,High,No,-1.0462687046736239,2.0849052556458014,-1.0587623415158727,717,161
120087001000,0.140786749482402,0.395833333333333,0.412774725274725,39747.0,19.029304029304,0.521599264705882,2016-2017,FL,33563,Regular School,High,No,0.7835449495662983,-1.074326296772114,0.4742117984582091,334,98
